UserId,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,UserSegment
56048,42,34,49,5,4,3,12,Loyal Users
56094,1407,7,8,1,2,1,4,Lost
56279,38,187,678,5,5,5,15,Champions
56287,366,7,49,3,2,3,8,Casual Users
56463,6,7,9,5,2,1,8,Promising
56761,1985,8,8,1,2,1,4,Lost
56806,131,18,68,4,3,4,11,Loyal Users
56856,369,59,119,3,5,4,12,Loyal Users
57072,262,5,11,3,1,1,5,Casual Users
57320,21,116,561,5,5,5,15,Champions
57579,131,17,38,4,3,3,10,Loyal Users
57688,63,135,916,5,5,5,15,Champions
57943,529,20,29,2,3,2,7,Casual Users
57956,66,65,111,5,5,4,14,Champions
58024,156,19,41,4,3,3,10,Loyal Users
58202,131,46,220,4,5,5,14,Champions
58339,171,62,88,3,5,4,12,Loyal Users
58627,991,20,38,2,3,3,8,Casual Users
58896,2380,6,10,1,1,1,3,Lost
58900,1741,11,29,1,2,2,5,Lost
59318,788,27,63,2,4,4,10,At Risk
59361,2572,6,6,1,1,1,3,Lost
59651,674,57,266,2,5,5,12,At Risk
59873,272,45,90,3,4,4,11,Loyal Users
60252,7,13,15,5,3,1,9,Loyal Users
60327,132,41,87,4,4,4,12,Champions
60618,38,14,18,5,3,2,10,Loyal Users
60659,586,14,31,2,3,2,7,Casual Users
61007,531,114,771,2,5,5,12,At Risk
61063,28,16,27,5,3,2,10,Loyal Users
61078,1563,5,8,1,1,1,3,Lost
61247,167,36,48,3,4,3,10,Loyal Users
61578,8,89,266,5,5,5,15,Champions
61587,152,6,12,4,1,1,6,Promising
61860,115,80,116,4,5,4,13,Champions
61877,449,28,107,3,4,4,11,Loyal Users
61964,20,121,365,5,5,5,15,Champions
62327,846,5,10,2,1,1,4,Lost
62487,1124,7,21,2,2,2,6,Lost
62746,420,17,31,3,3,2,8,Loyal Users
62828,142,9,27,4,2,2,8,Promising
63076,1653,9,35,1,2,3,6,Lost
63342,763,9,18,2,2,2,6,Lost
63450,1691,12,33,1,3,3,7,Casual Users
63635,97,62,112,4,5,4,13,Champions
63814,4427,6,11,1,1,1,3,Lost
64400,65,23,54,5,4,3,12,Loyal Users
64971,739,6,16,2,1,2,5,Lost
65386,36,42,109,5,4,4,13,Champions
53146,91,13,30,4,3,2,9,Loyal Users
53441,82,72,330,4,5,5,14,Champions
53913,13,54,88,5,5,4,14,Champions
54563,26,79,420,5,5,5,15,Champions
54565,5552,5,6,1,1,1,3,Lost
54626,1343,5,10,1,1,1,3,Lost
54860,204,60,92,3,5,4,12,Loyal Users
55619,0,50,255,5,5,5,15,Champions
55708,104,74,633,4,5,5,14,Champions
55888,273,113,309,3,5,5,13,Loyal Users
56142,122,5,9,4,1,1,6,Promising
56143,413,10,28,3,2,2,7,Casual Users
56206,434,5,36,3,1,3,7,Casual Users
56360,12,8,24,5,2,2,9,Promising
56710,131,22,93,4,4,4,12,Champions
56745,1759,9,9,1,2,1,4,Lost
56758,1183,91,263,2,5,5,12,At Risk
57142,134,11,38,4,2,3,9,Promising
57535,5,25,54,5,4,3,12,Loyal Users
57655,3561,6,17,1,1,2,4,Lost
57967,288,15,32,3,3,3,9,Loyal Users
58245,295,13,24,3,3,2,8,Loyal Users
58356,1243,8,30,2,2,2,6,Lost
58608,20,61,301,5,5,5,15,Champions
58636,388,19,27,3,3,2,8,Loyal Users
58639,405,6,8,3,1,1,5,Casual Users
58688,310,50,219,3,5,5,13,Loyal Users
58927,82,22,58,4,4,3,11,Loyal Users
58959,954,8,39,2,2,3,7,Lost
59572,427,14,32,3,3,3,9,Loyal Users
59751,480,31,36,2,4,3,9,At Risk
59793,2519,31,188,1,4,5,10,At Risk
60000,109,10,41,4,2,3,9,Promising
60050,1277,11,19,1,2,2,5,Lost
60051,2,226,604,5,5,5,15,Champions
60512,379,10,73,3,2,4,9,Casual Users
60651,1983,20,80,1,3,4,8,Casual Users
60817,208,7,8,3,2,1,6,Casual Users
60851,160,22,178,4,4,5,13,Champions
60898,1243,17,32,2,3,3,8,Casual Users
60973,2838,7,15,1,2,1,4,Lost
60978,131,6,21,4,1,2,7,Promising
61083,567,7,40,2,2,3,7,Lost
61218,129,9,24,4,2,2,8,Promising
61364,683,7,10,2,2,1,5,Lost
61495,26,181,858,5,5,5,15,Champions
61527,26,91,405,5,5,5,15,Champions
61619,621,31,112,2,4,4,10,At Risk
61727,1951,17,85,1,3,4,8,Casual Users
61804,1547,13,18,1,3,2,6,Casual Users
62361,17,83,203,5,5,5,15,Champions
62404,262,32,65,3,4,4,11,Loyal Users
62677,281,17,74,3,3,4,10,Loyal Users
62849,131,18,37,4,3,3,10,Loyal Users
62874,256,14,129,3,3,4,10,Loyal Users
62980,2713,8,30,1,2,2,5,Lost
63030,236,63,104,3,5,4,12,Loyal Users
63054,11,37,209,5,4,5,14,Champions
63144,7,45,84,5,4,4,13,Champions
63230,413,17,24,3,3,2,8,Loyal Users
63836,115,27,43,4,4,3,11,Loyal Users
63837,1249,5,24,2,1,2,5,Lost
64066,59,92,182,5,5,5,15,Champions
64239,389,28,36,3,4,3,10,Loyal Users
64528,153,93,198,4,5,5,14,Champions
64596,91,8,9,4,2,1,7,Promising
64772,134,52,66,4,5,4,13,Champions
52813,190,12,18,3,3,2,8,Loyal Users
52928,131,13,23,4,3,2,9,Loyal Users
52972,844,18,53,2,3,3,8,Casual Users
53550,114,7,18,4,2,2,8,Promising
53685,210,39,99,3,4,4,11,Loyal Users
53767,273,20,35,3,3,3,9,Loyal Users
53920,4739,9,10,1,2,1,4,Lost
54723,532,18,136,2,3,4,9,Casual Users
54807,552,11,22,2,2,2,6,Lost
55826,1701,5,9,1,1,1,3,Lost
55967,3374,8,70,1,2,4,7,Lost
56316,157,18,32,4,3,3,10,Loyal Users
56319,116,17,47,4,3,3,10,Loyal Users
56437,4675,7,8,1,2,1,4,Lost
56936,41,43,76,5,4,4,13,Champions
57055,822,11,18,2,2,2,6,Lost
57149,421,11,25,3,2,2,7,Casual Users
57387,617,6,13,2,1,1,4,Lost
57488,284,14,62,3,3,3,9,Loyal Users
57494,28,41,144,5,4,4,13,Champions
57527,831,50,204,2,5,5,12,At Risk
57544,858,11,34,2,2,3,7,Lost
57549,1023,9,32,2,2,3,7,Lost
57749,136,72,231,4,5,5,14,Champions
57806,1551,10,15,1,2,1,4,Lost
57823,213,10,18,3,2,2,7,Casual Users
57958,260,29,58,3,4,3,10,Loyal Users
58090,3665,7,7,1,2,1,4,Lost
58263,240,18,20,3,3,2,8,Loyal Users
58307,334,18,37,3,3,3,9,Loyal Users
58398,424,9,16,3,2,2,7,Casual Users
58415,243,6,18,3,1,2,6,Casual Users
58473,2699,5,10,1,1,1,3,Lost
58490,167,77,170,3,5,5,13,Loyal Users
58492,270,95,258,3,5,5,13,Loyal Users
58648,429,24,75,3,4,4,11,Loyal Users
59171,291,6,31,3,1,2,6,Casual Users
59437,59,42,118,5,4,4,13,Champions
59447,227,9,72,3,2,4,9,Casual Users
59512,75,74,376,4,5,5,14,Champions
59557,9,19,43,5,3,3,11,Loyal Users
59591,140,48,117,4,5,4,13,Champions
60144,827,5,54,2,1,3,6,Lost
60361,256,105,194,3,5,5,13,Loyal Users
60503,18,6,10,5,1,1,7,Promising
60564,39,13,35,5,3,3,11,Loyal Users
60998,411,7,21,3,2,2,7,Casual Users
61196,2158,38,85,1,4,4,9,At Risk
61561,787,5,9,2,1,1,4,Lost
61708,534,15,45,2,3,3,8,Casual Users
61741,45,94,466,5,5,5,15,Champions
61868,1015,23,40,2,4,3,9,At Risk
61969,421,9,12,3,2,1,6,Casual Users
62032,18,36,89,5,4,4,13,Champions
62323,594,21,60,2,3,3,8,Casual Users
62329,4296,10,60,1,2,3,6,Lost
62744,683,8,17,2,2,2,6,Lost
62901,1578,8,10,1,2,1,4,Lost
63160,3014,32,41,1,4,3,8,At Risk
63192,388,7,10,3,2,1,6,Casual Users
63240,114,84,170,4,5,5,14,Champions
63620,105,44,58,4,4,3,11,Loyal Users
63809,3601,31,86,1,4,4,9,At Risk
64158,405,25,61,3,4,3,10,Loyal Users
64297,79,52,72,4,5,4,13,Champions
64382,1268,16,45,1,3,3,7,Casual Users
64478,287,13,24,3,3,2,8,Loyal Users
64777,7,32,47,5,4,3,12,Loyal Users
64831,111,35,77,4,4,4,12,Champions
64916,125,7,9,4,2,1,7,Promising
52465,6,26,73,5,4,4,13,Champions
52529,12,6,14,5,1,1,7,Promising
53383,91,186,760,4,5,5,14,Champions
53564,1115,19,27,2,3,2,7,Casual Users
53575,12,63,419,5,5,5,15,Champions
53608,228,16,24,3,3,2,8,Loyal Users
54290,822,6,9,2,1,1,4,Lost
54316,329,41,146,3,4,4,11,Loyal Users
54443,18,95,168,5,5,5,15,Champions
54456,13,70,364,5,5,5,15,Champions
54585,700,32,79,2,4,4,10,At Risk
54622,783,9,31,2,2,2,6,Lost
54736,11,34,44,5,4,3,12,Loyal Users
54745,1017,9,75,2,2,4,8,Lost
54782,269,43,177,3,4,5,12,Loyal Users
54821,459,28,153,3,4,5,12,Loyal Users
54862,110,39,72,4,4,4,12,Champions
55008,84,14,45,4,3,3,10,Loyal Users
55347,2743,6,13,1,1,1,3,Lost
55665,425,48,116,3,5,4,12,Loyal Users
56057,61,91,341,5,5,5,15,Champions
56250,2942,5,8,1,1,1,3,Lost
56515,116,10,34,4,2,3,9,Promising
56633,1456,13,21,1,3,2,6,Casual Users
56867,44,147,207,5,5,5,15,Champions
57114,126,43,88,4,4,4,12,Champions
57128,124,18,65,4,3,4,11,Loyal Users
57158,1735,6,24,1,1,2,4,Lost
57216,158,11,20,4,2,2,8,Promising
57286,117,6,6,4,1,1,6,Promising
57342,409,13,17,3,3,2,8,Loyal Users
57382,2587,7,27,1,2,2,5,Lost
57540,162,5,5,4,1,1,6,Promising
57574,1274,6,12,1,1,1,3,Lost
57636,158,94,481,4,5,5,14,Champions
57695,109,31,77,4,4,4,12,Champions
57705,125,19,62,4,3,3,10,Loyal Users
57788,1213,29,50,2,4,3,9,At Risk
58117,19,14,18,5,3,2,10,Loyal Users
58173,227,9,64,3,2,4,9,Casual Users
58276,1568,5,23,1,1,2,4,Lost
58364,235,23,68,3,4,4,11,Loyal Users
58477,156,53,99,4,5,4,13,Champions
58532,347,12,50,3,3,3,9,Loyal Users
58829,49,142,189,5,5,5,15,Champions
58970,379,10,33,3,2,3,8,Casual Users
59217,2890,6,12,1,1,1,3,Lost
59341,134,10,28,4,2,2,8,Promising
59364,540,7,15,2,2,1,5,Lost
60021,1706,7,37,1,2,3,6,Lost
60384,984,5,5,2,1,1,4,Lost
60457,807,21,108,2,3,4,9,Casual Users
60523,689,5,10,2,1,1,4,Lost
60982,179,76,125,3,5,4,12,Loyal Users
61837,408,18,33,3,3,3,9,Loyal Users
62042,2737,30,64,1,4,4,9,At Risk
62305,2,27,69,5,4,4,13,Champions
62566,2,36,82,5,4,4,13,Champions
62697,5,88,190,5,5,5,15,Champions
63070,0,30,100,5,4,4,13,Champions
63112,118,5,11,4,1,1,6,Promising
63650,22,48,160,5,5,5,15,Champions
63789,15,85,172,5,5,5,15,Champions
63968,102,83,209,4,5,5,14,Champions
64903,200,30,42,3,4,3,10,Loyal Users
64998,1876,6,6,1,1,1,3,Lost
65030,293,47,74,3,5,4,12,Loyal Users
65051,93,49,86,4,5,4,13,Champions
65201,1852,5,6,1,1,1,3,Lost
65316,3673,6,6,1,1,1,3,Lost
52370,1608,10,38,1,2,3,6,Lost
52423,360,11,25,3,2,2,7,Casual Users
52506,5006,9,11,1,2,1,4,Lost
52714,438,8,67,3,2,4,9,Casual Users
52832,1393,6,13,1,1,1,3,Lost
52834,9,41,170,5,4,5,14,Champions
53351,429,14,37,3,3,3,9,Loyal Users
53392,1087,21,22,2,3,2,7,Casual Users
54123,128,9,28,4,2,2,8,Promising
54418,2865,6,19,1,1,2,4,Lost
54514,1015,9,16,2,2,2,6,Lost
54869,90,103,360,4,5,5,14,Champions
55021,416,6,10,3,1,1,5,Casual Users
55084,2425,7,12,1,2,1,4,Lost
55085,91,28,70,4,4,4,12,Champions
55172,2939,6,18,1,1,2,4,Lost
55278,1129,19,59,2,3,3,8,Casual Users
55732,1858,6,10,1,1,1,3,Lost
55925,1761,12,34,1,3,3,7,Casual Users
56167,600,14,22,2,3,2,7,Casual Users
56224,958,26,90,2,4,4,10,At Risk
56272,545,24,50,2,4,3,9,At Risk
56905,384,16,30,3,3,2,8,Loyal Users
56997,72,72,363,4,5,5,14,Champions
57015,317,20,41,3,3,3,9,Loyal Users
57023,24,16,30,5,3,2,10,Loyal Users
57113,237,42,168,3,4,5,12,Loyal Users
57213,14,102,183,5,5,5,15,Champions
57236,1709,5,6,1,1,1,3,Lost
57465,984,22,30,2,4,2,8,At Risk
57485,3,46,119,5,5,4,14,Champions
57620,934,40,204,2,4,5,11,At Risk
57711,420,36,200,3,4,5,12,Loyal Users
58074,211,6,9,3,1,1,5,Casual Users
58181,5,43,121,5,4,4,13,Champions
58240,1,8,24,5,2,2,9,Promising
58352,177,93,271,3,5,5,13,Loyal Users
58784,690,45,74,2,4,4,10,At Risk
58823,217,64,206,3,5,5,13,Loyal Users
58851,518,7,10,2,2,1,5,Lost
59107,550,5,5,2,1,1,4,Lost
59370,1398,28,42,1,4,3,8,At Risk
59782,0,136,522,5,5,5,15,Champions
60135,5615,8,8,1,2,1,4,Lost
60372,13,16,60,5,3,3,11,Loyal Users
60493,1409,14,107,1,3,4,8,Casual Users
61177,225,52,614,3,5,5,13,Loyal Users
61284,12,80,366,5,5,5,15,Champions
61285,653,7,11,2,2,1,5,Lost
61541,4853,30,64,1,4,4,9,At Risk
61614,1577,7,10,1,2,1,4,Lost
62322,1706,9,33,1,2,3,6,Lost
62337,47,95,172,5,5,5,15,Champions
62593,466,5,7,3,1,1,5,Casual Users
62786,530,7,13,2,2,1,5,Lost
62821,298,41,75,3,4,4,11,Loyal Users
62863,2865,6,8,1,1,1,3,Lost
63069,330,20,42,3,3,3,9,Loyal Users
63482,134,19,44,4,3,3,10,Loyal Users
63522,6,7,15,5,2,1,8,Promising
63624,1439,6,40,1,1,3,5,Lost
63880,524,5,5,2,1,1,4,Lost
63888,406,14,44,3,3,3,9,Loyal Users
63940,106,90,372,4,5,5,14,Champions
63947,713,5,20,2,1,2,5,Lost
63955,4467,13,33,1,3,3,7,Casual Users
63970,3319,9,22,1,2,2,5,Lost
64061,5241,5,8,1,1,1,3,Lost
64437,6,109,392,5,5,5,15,Champions
64522,413,34,93,3,4,4,11,Loyal Users
64678,2252,17,208,1,3,5,9,Casual Users
64713,1889,7,8,1,2,1,4,Lost
64761,1903,6,17,1,1,2,4,Lost
64807,882,6,17,2,1,2,5,Lost
64845,5309,9,9,1,2,1,4,Lost
64969,649,20,73,2,3,4,9,Casual Users
65336,78,36,100,4,4,4,12,Champions
52649,1166,11,14,2,2,1,5,Lost
52656,2025,9,28,1,2,2,5,Lost
52696,149,60,133,4,5,4,13,Champions
53072,268,42,187,3,4,5,12,Loyal Users
54410,79,31,77,4,4,4,12,Champions
54414,80,54,98,4,5,4,13,Champions
55254,9,10,25,5,2,2,9,Promising
55371,1732,8,19,1,2,2,5,Lost
55486,11,20,53,5,3,3,11,Loyal Users
55522,1345,10,45,1,2,3,6,Lost
55747,46,69,538,5,5,5,15,Champions
55828,696,11,12,2,2,1,5,Lost
55981,206,14,67,3,3,4,10,Loyal Users
56184,290,73,97,3,5,4,12,Loyal Users
56376,118,122,271,4,5,5,14,Champions
56423,1362,5,6,1,1,1,3,Lost
56568,7,8,43,5,2,3,10,Promising
57560,5728,6,8,1,1,1,3,Lost
58040,167,50,164,3,5,5,13,Loyal Users
58141,12,81,110,5,5,4,14,Champions
58266,7,84,134,5,5,4,14,Champions
58306,1583,15,122,1,3,4,8,Casual Users
58309,1748,5,24,1,1,2,4,Lost
58421,17,130,176,5,5,5,15,Champions
58575,36,51,182,5,5,5,15,Champions
58606,3,33,91,5,4,4,13,Champions
58740,100,19,37,4,3,3,10,Loyal Users
58790,643,9,13,2,2,1,5,Lost
58891,3908,7,8,1,2,1,4,Lost
58979,74,27,58,4,4,3,11,Loyal Users
59463,6,145,446,5,5,5,15,Champions
59596,198,24,28,3,4,2,9,Loyal Users
59668,405,17,66,3,3,4,10,Loyal Users
60009,37,88,229,5,5,5,15,Champions
60033,120,15,75,4,3,4,11,Loyal Users
60041,118,60,210,4,5,5,14,Champions
60370,138,22,36,4,4,3,11,Loyal Users
60730,531,10,29,2,2,2,6,Lost
61400,5,102,173,5,5,5,15,Champions
61499,131,8,17,4,2,2,8,Promising
61956,83,18,50,4,3,3,10,Loyal Users
61981,299,5,5,3,1,1,5,Casual Users
62247,139,16,32,4,3,3,10,Loyal Users
62315,126,29,33,4,4,3,11,Loyal Users
62430,2,88,182,5,5,5,15,Champions
62541,534,12,27,2,3,2,7,Casual Users
62602,259,9,44,3,2,3,8,Casual Users
62642,148,23,63,4,4,4,12,Champions
62667,1579,30,164,1,4,5,10,At Risk
62776,1958,9,21,1,2,2,5,Lost
62840,14,18,52,5,3,3,11,Loyal Users
62939,176,59,106,3,5,4,12,Loyal Users
63219,123,7,12,4,2,1,7,Promising
63232,2703,6,39,1,1,3,5,Lost
63379,398,36,153,3,4,5,12,Loyal Users
63585,980,12,38,2,3,3,8,Casual Users
64055,233,43,58,3,4,3,10,Loyal Users
64081,97,35,67,4,4,4,12,Champions
64136,816,15,116,2,3,4,9,Casual Users
64137,141,19,28,4,3,2,9,Loyal Users
64180,405,74,99,3,5,4,12,Loyal Users
64353,70,51,79,4,5,4,13,Champions
64597,45,58,278,5,5,5,15,Champions
64618,527,18,24,2,3,2,7,Casual Users
64868,73,64,128,4,5,4,13,Champions
64946,186,69,112,3,5,4,12,Loyal Users
65039,1606,5,8,1,1,1,3,Lost
52530,414,26,81,3,4,4,11,Loyal Users
53019,2544,5,29,1,1,2,4,Lost
53088,127,14,19,4,3,2,9,Loyal Users
53137,170,22,33,3,4,3,10,Loyal Users
53362,1520,58,175,1,5,5,11,At Risk
53393,1029,47,74,2,5,4,11,At Risk
53395,7,60,89,5,5,4,14,Champions
53423,835,12,19,2,3,2,7,Casual Users
53549,4242,28,96,1,4,4,9,At Risk
53595,699,6,7,2,1,1,4,Lost
53899,87,98,430,4,5,5,14,Champions
54053,1175,7,14,2,2,1,5,Lost
54345,407,20,33,3,3,3,9,Loyal Users
54450,181,33,45,3,4,3,10,Loyal Users
54552,745,19,52,2,3,3,8,Casual Users
54865,0,118,295,5,5,5,15,Champions
54968,154,28,49,4,4,3,11,Loyal Users
55189,202,6,6,3,1,1,5,Casual Users
55206,843,6,6,2,1,1,4,Lost
55641,308,14,42,3,3,3,9,Loyal Users
55808,143,46,149,4,5,5,14,Champions
55989,2879,9,17,1,2,2,5,Lost
56159,4164,8,12,1,2,1,4,Lost
56283,34,44,113,5,4,4,13,Champions
56508,3507,8,24,1,2,2,5,Lost
56511,4579,8,22,1,2,2,5,Lost
56653,165,31,69,4,4,4,12,Champions
56689,12,86,182,5,5,5,15,Champions
56754,209,16,21,3,3,2,8,Loyal Users
56800,129,38,164,4,4,5,13,Champions
56829,362,59,146,3,5,4,12,Loyal Users
57316,63,26,78,5,4,4,13,Champions
57373,264,38,120,3,4,4,11,Loyal Users
57683,56,22,41,5,4,3,12,Loyal Users
58028,1129,5,6,2,1,1,4,Lost
58033,2153,5,15,1,1,1,3,Lost
58224,44,101,245,5,5,5,15,Champions
58310,1260,10,31,1,2,2,5,Lost
58599,1452,18,33,1,3,3,7,Casual Users
58748,402,17,42,3,3,3,9,Loyal Users
59072,2152,14,27,1,3,2,6,Casual Users
59073,301,20,34,3,3,3,9,Loyal Users
59214,1515,13,16,1,3,2,6,Casual Users
59260,203,5,5,3,1,1,5,Casual Users
59449,1855,10,92,1,2,4,7,Lost
60185,410,83,223,3,5,5,13,Loyal Users
61045,215,14,16,3,3,2,8,Loyal Users
61479,450,9,10,3,2,1,6,Casual Users
61519,153,92,253,4,5,5,14,Champions
62005,1839,10,17,1,2,2,5,Lost
62173,1080,11,63,2,2,4,8,Lost
62444,1736,6,15,1,1,1,3,Lost
62973,1748,10,16,1,2,2,5,Lost
63133,1439,11,23,1,2,2,5,Lost
63252,442,5,10,3,1,1,5,Casual Users
63330,141,74,380,4,5,5,14,Champions
63615,117,11,25,4,2,2,8,Promising
63843,230,6,13,3,1,1,5,Casual Users
63869,222,12,21,3,3,2,8,Loyal Users
64445,296,35,59,3,4,3,10,Loyal Users
64554,1106,27,75,2,4,4,10,At Risk
64672,136,8,13,4,2,1,7,Promising
64937,30,13,38,5,3,3,11,Loyal Users
64982,1726,8,31,1,2,2,5,Lost
64985,5,109,144,5,5,4,14,Champions
65392,3922,5,13,1,1,1,3,Lost
52452,279,60,121,3,5,4,12,Loyal Users
52554,540,6,8,2,1,1,4,Lost
53462,37,96,469,5,5,5,15,Champions
53487,350,13,86,3,3,4,10,Loyal Users
53854,511,10,25,2,2,2,6,Lost
54348,833,7,38,2,2,3,7,Lost
54505,3,9,24,5,2,2,9,Promising
54762,3133,5,23,1,1,2,4,Lost
55110,147,8,29,4,2,2,8,Promising
55166,253,36,46,3,4,3,10,Loyal Users
55187,98,29,83,4,4,4,12,Champions
55562,292,30,59,3,4,3,10,Loyal Users
55818,75,38,156,4,4,5,13,Champions
56202,2,42,165,5,4,5,14,Champions
56751,30,9,33,5,2,3,10,Promising
56883,105,11,69,4,2,4,10,Promising
57019,530,33,86,2,4,4,10,At Risk
57095,28,17,38,5,3,3,11,Loyal Users
57401,35,35,94,5,4,4,13,Champions
57645,990,9,24,2,2,2,6,Lost
57844,13,59,130,5,5,4,14,Champions
58133,549,30,51,2,4,3,9,At Risk
58294,406,29,81,3,4,4,11,Loyal Users
58583,2457,8,25,1,2,2,5,Lost
58617,132,34,134,4,4,4,12,Champions
58877,174,14,20,3,3,2,8,Loyal Users
59163,253,30,79,3,4,4,11,Loyal Users
59239,2713,7,24,1,2,2,5,Lost
60065,267,16,30,3,3,2,8,Loyal Users
60120,381,14,30,3,3,2,8,Loyal Users
60870,715,34,96,2,4,4,10,At Risk
61771,264,5,9,3,1,1,5,Casual Users
61871,387,18,54,3,3,3,9,Loyal Users
61915,23,22,57,5,4,3,12,Loyal Users
62237,73,54,123,4,5,4,13,Champions
62355,523,9,22,2,2,2,6,Lost
63067,413,18,73,3,3,4,10,Loyal Users
63251,409,14,68,3,3,4,10,Loyal Users
63634,999,8,10,2,2,1,5,Lost
63770,571,5,17,2,1,2,5,Lost
63823,2177,8,12,1,2,1,4,Lost
63983,4764,8,8,1,2,1,4,Lost
64450,1373,6,8,1,1,1,3,Lost
64886,1500,7,17,1,2,2,5,Lost
64960,1,8,17,5,2,2,9,Promising
65080,1116,5,9,2,1,1,4,Lost
65274,25,7,12,5,2,1,8,Promising
65356,1812,5,40,1,1,3,5,Lost
65380,2603,14,35,1,3,3,7,Casual Users
65409,1912,5,9,1,1,1,3,Lost
52392,309,27,60,3,4,3,10,Loyal Users
52622,2999,14,73,1,3,4,8,Casual Users
52641,30,5,8,5,1,1,7,Promising
52901,1274,10,50,1,2,3,6,Lost
52973,3936,6,24,1,1,2,4,Lost
53142,864,18,77,2,3,4,9,Casual Users
53282,39,13,60,5,3,3,11,Loyal Users
53301,187,24,49,3,4,3,10,Loyal Users
53358,155,36,60,4,4,3,11,Loyal Users
53375,509,34,58,2,4,3,9,At Risk
53612,143,64,188,4,5,5,14,Champions
53805,0,126,394,5,5,5,15,Champions
54039,122,70,193,4,5,5,14,Champions
54167,414,8,10,3,2,1,6,Casual Users
54263,67,13,16,5,3,2,10,Loyal Users
54288,275,16,40,3,3,3,9,Loyal Users
54304,125,19,64,4,3,4,11,Loyal Users
54392,3,55,324,5,5,5,15,Champions
54567,4277,6,15,1,1,1,3,Lost
55127,1016,22,27,2,4,2,8,At Risk
56456,8,13,31,5,3,2,10,Loyal Users
56500,1300,7,15,1,2,1,4,Lost
56575,5,156,309,5,5,5,15,Champions
56594,74,10,11,4,2,1,7,Promising
57328,110,6,7,4,1,1,6,Promising
57797,11,57,200,5,5,5,15,Champions
57802,0,85,176,5,5,5,15,Champions
58399,1114,15,20,2,3,2,7,Casual Users
58584,1005,12,27,2,3,2,7,Casual Users
58769,73,8,22,4,2,2,8,Promising
59010,1085,32,156,2,4,5,11,At Risk
59019,120,11,36,4,2,3,9,Promising
59078,1013,6,28,2,1,2,5,Lost
59553,2794,10,15,1,2,1,4,Lost
59659,147,66,191,4,5,5,14,Champions
59932,2430,9,17,1,2,2,5,Lost
59963,125,119,443,4,5,5,14,Champions
60147,505,23,42,2,4,3,9,At Risk
60413,224,16,100,3,3,4,10,Loyal Users
60592,658,7,16,2,2,2,6,Lost
60794,33,46,116,5,5,4,14,Champions
60863,3531,10,103,1,2,4,7,Lost
61258,3002,6,14,1,1,1,3,Lost
61410,25,49,140,5,5,4,14,Champions
61548,380,16,55,3,3,3,9,Loyal Users
61701,385,46,58,3,5,3,11,Loyal Users
61709,549,47,128,2,5,4,11,At Risk
61778,2161,7,59,1,2,3,6,Lost
62040,40,76,278,5,5,5,15,Champions
62114,146,69,232,4,5,5,14,Champions
62148,2240,6,25,1,1,2,4,Lost
62233,294,14,65,3,3,4,10,Loyal Users
62239,272,7,22,3,2,2,7,Casual Users
62343,147,17,26,4,3,2,9,Loyal Users
62481,3299,11,32,1,2,3,6,Lost
63264,352,18,70,3,3,4,10,Loyal Users
63317,182,12,36,3,3,3,9,Loyal Users
63366,587,6,78,2,1,4,7,Lost
63387,2064,6,9,1,1,1,3,Lost
63389,363,70,202,3,5,5,13,Loyal Users
63788,111,5,12,4,1,1,6,Promising
64039,319,17,79,3,3,4,10,Loyal Users
64154,203,11,28,3,2,2,7,Casual Users
64311,64,134,328,5,5,5,15,Champions
64376,1120,21,34,2,3,3,8,Casual Users
64436,1606,18,30,1,3,2,6,Casual Users
64542,1877,16,34,1,3,3,7,Casual Users
64635,741,5,7,2,1,1,4,Lost
64801,130,19,32,4,3,3,10,Loyal Users
64897,17,149,690,5,5,5,15,Champions
65018,352,13,16,3,3,2,8,Loyal Users
65151,54,40,82,5,4,4,13,Champions
52819,694,8,35,2,2,3,7,Lost
52868,139,7,78,4,2,4,10,Promising
53064,163,16,16,4,3,2,9,Loyal Users
53121,570,13,55,2,3,3,8,Casual Users
53439,2,39,96,5,4,4,13,Champions
53657,74,105,413,4,5,5,14,Champions
53715,368,17,33,3,3,3,9,Loyal Users
53748,1,100,423,5,5,5,15,Champions
53808,129,32,102,4,4,4,12,Champions
53858,1013,14,20,2,3,2,7,Casual Users
54391,25,66,121,5,5,4,14,Champions
54893,2828,5,16,1,1,2,4,Lost
55786,9,36,128,5,4,4,13,Champions
55969,11,41,136,5,4,4,13,Champions
56073,703,11,19,2,2,2,6,Lost
56082,135,82,159,4,5,5,14,Champions
56186,894,18,25,2,3,2,7,Casual Users
56278,3537,8,70,1,2,4,7,Lost
56918,1,43,105,5,4,4,13,Champions
56925,5252,5,19,1,1,2,4,Lost
57085,367,29,38,3,4,3,10,Loyal Users
57792,23,113,210,5,5,5,15,Champions
57824,47,116,500,5,5,5,15,Champions
58083,541,10,14,2,2,1,5,Lost
58176,388,44,53,3,4,3,10,Loyal Users
58250,191,6,12,3,1,1,5,Casual Users
58591,21,10,16,5,2,2,9,Promising
58685,155,25,55,4,4,3,11,Loyal Users
58706,409,14,66,3,3,4,10,Loyal Users
58743,289,9,10,3,2,1,6,Casual Users
58781,1018,8,14,2,2,1,5,Lost
58871,3129,5,14,1,1,1,3,Lost
59058,380,50,80,3,5,4,12,Loyal Users
59276,1502,17,105,1,3,4,8,Casual Users
60114,65,6,63,5,1,4,10,Promising
60260,208,9,30,3,2,2,7,Casual Users
